정찬	조식	2.538973871058276
팔	근조직	1.55814461804655
거품	비누거품	2.538973871058276
기포	비누거품	2.538973871058276
빵	곡분	2.251291798606496
죽음	비극	1.845826690498331
죽음	참화	1.845826690498331
죽음	흉변	1.845826690498331
결석	출석	2.0281482472922856
그라스	사내	1.6916760106710724
공	바스켓	2.251291798606496
타이츠	뜰	1.072636802264849
타이츠	정원	1.072636802264849
아들	자식	2.538973871058276
아들자식	자식	2.538973871058276
성전	성가대석	1.845826690498331
천주당	성가대석	1.845826690498331
의복	서랍	1.6916760106710724
탑형	종형	2.0281482472922856
아버지	부모	2.9444389791664407
아버지	양친	2.9444389791664407
아빠	부모	2.9444389791664407
아빠	양친	2.9444389791664407
학파	학반	2.0281482472922856
크로스바	옥사	1.55814461804655
궤도차	찻길	1.55814461804655
사전	명확함	0.6931471805599453
집	지하층	2.251291798606496
군	군대	2.9444389791664407
군대	군대	2.9444389791664407
정규군대	군대	2.9444389791664407
쇠붙이	에이엘	2.9444389791664407
의자	재판관의자	2.538973871058276
구름	안개	2.538973871058276
소년	아들	2.251291798606496
소년	아들자식	2.251291798606496
물	얼음	2.0281482472922856
수권	얼음	2.0281482472922856
층	블랭킷	2.9444389791664407
켜	블랭킷	2.9444389791664407
변호사	변호사	1000.0
특정몸부위	대	2.251291798606496
업체	극단	2.251291798606496
스웨터	재킷	2.0281482472922856
스웨터	저고리	2.0281482472922856
물질	자본	1.845826690498331
재물	자본	1.845826690498331
앞발	척추동물의_발	2.251291798606496
알코올	칵테일	2.538973871058276
주정음료	칵테일	2.538973871058276
야드	인치	2.538973871058276
알갱이	원자	2.251291798606496
입자	원자	2.251291798606496
전자렌즈	텔레비전카메라	2.251291798606496
끼니	정찬	2.9444389791664407
가운데	구멍	1.6916760106710724
중부	구멍	1.6916760106710724
중심	구멍	1.6916760106710724
한가운데	구멍	1.6916760106710724
하느님	마귀	2.538973871058276
하느님	악마	2.538973871058276
하느님	올드_닉	2.538973871058276
하늘	마귀	2.538973871058276
하늘	악마	2.538973871058276
하늘	올드_닉	2.538973871058276
자폐선	벨트	2.9444389791664407
집쥐	생쥐	2.538973871058276
모터	엔진	2.9444389791664407
자동차	택시	2.9444389791664407
고양이	사자	2.9444389791664407
상당한_크기	규모	2.9444389791664407
세계	착각	1.845826690498331
세상	착각	1.845826690498331
문	문	2.538973871058276
주석	에이엘	2.538973871058276
뼈	턱뼈	2.9444389791664407
곡식	밀알	2.9444389791664407
방탕아	인체	1.3350010667323402
집	복도	1.6916760106710724
집	회랑	1.6916760106710724
하느님	귀신	2.538973871058276
하느님	유령	2.538973871058276
하느님	혼신	2.538973871058276
하늘	귀신	2.538973871058276
하늘	유령	2.538973871058276
하늘	혼신	2.538973871058276
능력	역량	2.538973871058276
능력	적성	2.538973871058276
역량	역량	2.538973871058276
역량	적성	2.538973871058276
풍부함	충분함	2.9444389791664407
풍부함	풍부함	2.9444389791664407
풍부함	풍성함	2.9444389791664407
풍성함	충분함	2.9444389791664407
풍성함	풍부함	2.9444389791664407
풍성함	풍성함	2.9444389791664407
소파	의자	2.538973871058276
벽	벽돌장	2.0281482472922856
틀	간	2.538973871058276
힘	파워	2.9444389791664407
힘	힘	2.9444389791664407
익은말	토의	2.251291798606496
대역	퍼레이드	1.845826690498331
배	요부	2.251291798606496
배	허리	2.251291798606496
복부	요부	2.251291798606496
복부	허리	2.251291798606496
구름	폭풍	2.538973871058276
환희	자부심	2.251291798606496
환희	프라이드	2.251291798606496
소음	수포음	2.9444389791664407
잡음	수포음	2.9444389791664407
비	엷은_안개	1.4403615823901663
맥주	음료	2.251291798606496
비어	음료	2.251291798606496
사람	후원자	2.0281482472922856
인간	후원자	2.0281482472922856
인류	후원자	2.0281482472922856
사과	분비액	1.3350010667323402
이해력	논리	1.845826690498331
이해력	논법	1.845826690498331
통신	언어	2.9444389791664407
밍크모피	모피	2.9444389791664407
오합지졸	무리	2.9444389791664407
물가	해변	2.9444389791664407
물가	해안가	2.9444389791664407
전도선	코드	2.538973871058276
새고기	칠면조고기	2.538973871058276
역량	능력	2.9444389791664407
적성	능력	2.9444389791664407
구름	연무	2.538973871058276
저녁	끼니	2.9444389791664407
저녁밥	끼니	2.9444389791664407
스탠드바	우리	2.0281482472922856
스탠드바	장	2.0281482472922856
물	염	2.251291798606496
지각력	직감	1.6916760106710724
지각력	직관	1.6916760106710724
상황	상태	2.9444389791664407
푼수	상태	2.9444389791664407
형편	상태	2.9444389791664407
죄	절도죄	2.538973871058276
유행	패션	2.9444389791664407
경계선	경계선	2.9444389791664407
경계선	경계선안쪽	2.9444389791664407
배모양소스그릇	궤도차	2.0281482472922856
샌드위치	점심밥	1.845826690498331
신부	황녀	1.55814461804655
여주인공	주인공	2.538973871058276
궤도차	계량기	1.55814461804655
궤도차	계측기	1.55814461804655
곤충류	벌	2.538973871058276
미물	개인	2.538973871058276
미물	사람	2.538973871058276
미물	인간	2.538973871058276
삼	초본	1.845826690498331
삼	풀	1.845826690498331
층	병원	1.845826690498331
켜	병원	1.845826690498331
궁둥이	혀	2.251291798606496
엉덩이	혀	2.251291798606496
자기디스크	컴퓨터	2.0281482472922856
그래프	각도	1.845826690498331
그라스	이끼	1.55814461804655
물고기_떼	법률	1.845826690498331
어머니	보호자	1.6916760106710724
치열교정의사	치의	2.9444389791664407
알코올	위스키	2.538973871058276
주정음료	위스키	2.538973871058276
입	치상돌기	2.0281482472922856
조식	베이컨	1.2396908869280152
화장실	침실	2.538973871058276
접시	사발	2.538973871058276
고기	베이컨	2.251291798606496
공기	헬륨	2.251291798606496
대기	헬륨	2.251291798606496
행위자	고용주	2.251291798606496
행위자	고용주	2.251291798606496
동체	가슴	2.538973871058276
몸통	가슴	2.538973871058276
성자	아버지	2.538973871058276
본질	외과학	1.4403615823901663
중심	외과학	1.4403615823901663
핵심	외과학	1.4403615823901663
여자	지기지우	1.845826690498331
사람	원로	2.251291798606496
인간	원로	2.251291798606496
인류	원로	2.251291798606496
해변	섬	2.0281482472922856
이야기	주제	2.538973871058276
이야기	테마	2.538973871058276
이야기	화제	2.538973871058276
게임	장난	2.538973871058276
게임	장난질	2.538973871058276
주말	주일	2.538973871058276
짝	짝	2.9444389791664407
콤비	짝	2.9444389791664407
여성	아내	2.9444389791664407
여성	안	2.9444389791664407
여성	처	2.9444389791664407
여자	아내	2.9444389791664407
여자	안	2.9444389791664407
여자	처	2.9444389791664407
양	축우	2.251291798606496
지갑	자루	2.9444389791664407
지갑	주머니	2.9444389791664407
천장	주교좌성당	1.3350010667323402
콩	커피콩	2.538973871058276
제재목	종이	2.251291798606496
윗면	겉면	2.9444389791664407
윗면	외면	2.9444389791664407
윗면	표면	2.9444389791664407
죄	사기	2.9444389791664407
괴로움	손상	1.55814461804655
괴로움	외상	1.55814461804655
아픔	손상	1.55814461804655
아픔	외상	1.55814461804655
애인	일행	2.251291798606496
연인	일행	2.251291798606496
초저녁	땅거미	1.072636802264849
초저녁	황혼	1.072636802264849
초저녁	황혼기	1.072636802264849
원로	여아	1.845826690498331
포도주	증류주	2.538973871058276
암소	염소	2.0281482472922856
믿음	여론	2.9444389791664407
확신	여론	2.9444389791664407
의정서	계약	2.538973871058276
부	빈곤	2.538973871058276
유산	빈곤	2.538973871058276
우연	비상	2.0281482472922856
우연	비상사태	2.0281482472922856
충돌	정복	1.845826690498331
지인	선생	1.845826690498331
지인	선생님	1.845826690498331
병	감염됨	2.538973871058276
질병	감염됨	2.538973871058276
게임	익살	2.538973871058276
동지	아들	1.845826690498331
동지	아들자식	1.845826690498331
큰어머니	조카	2.0281482472922856
노동자	기공	2.251291798606496
의사	치열교정의사	2.251291798606496
오크	단풍나무재목	2.538973871058276
벌	여왕벌	2.251291798606496
궤도차	자전거	2.538973871058276
목적	추구	1.6916760106710724
목표	추구	1.6916760106710724
팔월	역월	2.538973871058276
미군	팀	2.0281482472922856
구름	날	2.538973871058276
구름	일기	2.538973871058276
의사	박사	1.4403615823901663
협곡	골	2.538973871058276
강	골	1.4403615823901663
태양	하늘	1.2396908869280152
과녁	화살표	1.55814461804655
표적	화살표	1.55814461804655
초콜릿	파이	2.0281482472922856
배경	형세	2.538973871058276
판결이유	선택	1.6916760106710724
리듬	선율	1.55814461804655
창자	신경	1.4403615823901663
자전주기	초기	2.538973871058276
자전주기	초창기	2.538973871058276
축우	육우	2.9444389791664407
의사	대학교수	1.6916760106710724
팔소매	줄	1.55814461804655
방	온실	2.9444389791664407
방	욕실	2.9444389791664407
법인체	업체	2.538973871058276
장난	풋볼	2.0281482472922856
장난질	풋볼	2.0281482472922856
언덕	절벽	2.251291798606496
뼈	족관절	1.4403615823901663
사과	캔디	1.1526795099383855
보조자	하녀	2.0281482472922856
리더	코치	2.538973871058276
레몬	차나무	1.55814461804655
벌	개미	2.538973871058276
농구공	야구공	2.538973871058276
벼	콩	1.6916760106710724
침대	가구	2.538973871058276
강렬한_감정	정열	2.538973871058276
무정부	대혼란	2.251291798606496
무정부	혼돈	2.251291798606496
죄	경죄	2.9444389791664407
기계	엔진	2.538973871058276
해변	바다	1.6916760106710724
해변	해	1.6916760106710724
앨리	볼	1.6916760106710724
앨리	옥외경기장	1.6916760106710724
단지	병	2.538973871058276
전투력	능력	2.9444389791664407
전투력	역량	2.9444389791664407
기타	북	2.0281482472922856
느낌	생각	2.9444389791664407
인상	생각	2.9444389791664407
상식	샐러드	1.845826690498331
어머니	아내	2.251291798606496
어머니	안	2.251291798606496
어머니	처	2.251291798606496
아빠	어머니	2.251291798606496
선장	선원	2.251291798606496
미터	야드	2.251291798606496
맥주	샴페인	1.845826690498331
비어	샴페인	1.845826690498331
모터	배모양소스그릇	1.6916760106710724
회로판	전교	2.0281482472922856
과학론	심리학	2.9444389791664407
죄인	성인	1.845826690498331
죄인	성자	1.845826690498331
파멸	건설업	1.4403615823901663
무리	패거리	2.538973871058276
해변	암초	2.0281482472922856
사람	어린애_같은_사람	2.538973871058276
인간	어린애_같은_사람	2.538973871058276
인류	어린애_같은_사람	2.538973871058276
빵	치즈	2.251291798606496
넘버원	성공인	2.251291798606496
대가	성공인	2.251291798606496
챔피언	성공인	2.251291798606496
천재	성공인	2.251291798606496
축제	식	2.538973871058276
축제	예	2.538973871058276
축제	의전	2.538973871058276
페스티벌	식	2.538973871058276
페스티벌	예	2.538973871058276
페스티벌	의전	2.538973871058276
메뉴	회칙	1.55814461804655
킹	황녀	1.845826690498331
부	명성	1.6916760106710724
유산	명성	1.6916760106710724
지구력	힘	2.9444389791664407
위험	위험요소	2.9444389791664407
인류	공제조합	2.0281482472922856
선생	원조자	1.6916760106710724
선생	후원자	1.6916760106710724
선생님	원조자	1.6916760106710724
선생님	후원자	1.6916760106710724
동체	배	2.538973871058276
동체	복부	2.538973871058276
몸통	배	2.538973871058276
몸통	복부	2.538973871058276
이해력	기술	2.538973871058276
여행	유혹	1.4403615823901663
신_같은_사람	사냥감	1.6916760106710724
동지	개인	2.538973871058276
동지	사람	2.538973871058276
동지	인간	2.538973871058276
반대자	적수	2.251291798606496
상대자	적수	2.251291798606496
죽음	지각격변	2.0281482472922856
거인	귀신	2.0281482472922856
대인	귀신	2.0281482472922856
자전주기	오전	2.538973871058276
사람	승리자	2.251291798606496
인간	승리자	2.251291798606496
인류	승리자	2.251291798606496
지인	남자	2.0281482472922856
지인	소년	2.0281482472922856
지인	청년	2.0281482472922856
지인	총각	2.0281482472922856
노래	이야기	1.845826690498331
새소리	이야기	1.845826690498331
빛살	햇빛	2.538973871058276
선	햇빛	2.538973871058276
남자	정력가	2.538973871058276
소년	정력가	2.538973871058276
청년	정력가	2.538973871058276
총각	정력가	2.538973871058276
우유부단한_사람	라이스	1.6916760106710724
박스	승강타	1.845826690498331
상자	승강타	1.845826690498331
통	승강타	1.845826690498331
함	승강타	1.845826690498331
버터	감자	2.0281482472922856
플랫	가구	1.6916760106710724
호수	소택지	1.55814461804655
샐러드	초	1.4403615823901663
꽃	알뿌리	2.0281482472922856
구름	엷은_안개	2.251291798606496
동물을_모는_사람	항공사	2.0281482472922856
정당	꿀	2.538973871058276
동체	어깨	2.538973871058276
몸통	어깨	2.538973871058276
생각	심상	2.251291798606496
생각	표상	2.251291798606496
원로	동지	2.0281482472922856
위성	혹성	2.251291798606496
공	차림새	1.6916760106710724
난간	벽	2.538973871058276
난간	울타리	2.538973871058276
방	층	2.0281482472922856
방	켜	2.0281482472922856
꽃	관목	1.845826690498331
뼈	무릎	1.6916760106710724
팔소매	옷의_무릎	2.538973871058276
밑바닥	겉면	2.9444389791664407
밑바닥	외면	2.9444389791664407
밑바닥	표면	2.9444389791664407
하면	겉면	2.9444389791664407
하면	외면	2.9444389791664407
하면	표면	2.9444389791664407
맥관	정맥	2.538973871058276
고양이	집토끼	1.6916760106710724
고기	샌드위치	1.3350010667323402
느낌	개념	2.538973871058276
인상	개념	2.538973871058276
이해력	통찰	2.0281482472922856
원호	취미	2.0281482472922856
자세	신뢰	1.55814461804655
자세	신뢰관계	1.55814461804655
자세	신용	1.55814461804655
태도	신뢰	1.55814461804655
태도	신뢰관계	1.55814461804655
태도	신용	1.55814461804655
폼	신뢰	1.55814461804655
폼	신뢰관계	1.55814461804655
폼	신용	1.55814461804655
정의로움	정의	2.9444389791664407
줄거리	계약	2.251291798606496
깊이	규모	2.538973871058276
성공인	후보자	2.538973871058276
생일	일자	2.9444389791664407
탄생일	일자	2.9444389791664407
사용료	지불금	2.0281482472922856
성서	찬송가	1.3350010667323402
출구	출입문	1.6916760106710724
사람	감시원	1.6916760106710724
인간	감시원	1.6916760106710724
인류	감시원	1.6916760106710724
측랑	홀	2.251291798606496
위스키	진	2.538973871058276
조직원	본질	1.55814461804655
조직원	중심	1.55814461804655
조직원	핵심	1.55814461804655
유화채료	밍크모피	1.3350010667323402
층	갑판모양포치	2.251291798606496
상한	하한	2.538973871058276
방	입회장	2.538973871058276
장난감사륜차	유모차	2.538973871058276
궤도차	객차	2.9444389791664407
팔꿈치	족관절	2.0281482472922856
부	저명	1.55814461804655
유산	저명	1.55814461804655
낙담	부끄럼	2.251291798606496
낙담	수치심	2.251291798606496
관리조직	경영진	2.9444389791664407
통신	좌담	2.251291798606496
오염	분위기	2.251291798606496
오염	빛	2.251291798606496
환경오염	분위기	2.251291798606496
환경오염	빛	2.251291798606496
해부학	생물학	2.538973871058276
대학	전문직단체	2.251291798606496
기록	주제	2.0281482472922856
기록	테마	2.0281482472922856
기록	화제	2.0281482472922856
공식	방정식	2.538973871058276
규정집	자료	2.538973871058276
규정집	정보	2.538973871058276
소년	파트너	2.251291798606496
하늘	만물	1.3350010667323402
주민	사람들	2.9444389791664407
대학	동창생	2.0281482472922856
족장	시장	2.251291798606496
랍비	사제	2.251291798606496
미터	인치	2.251291798606496
폴리에스테르섬유	무명	2.538973871058276
변호사	도박물주	1.845826690498331
피들	악기	2.251291798606496
캠프	오막살이	2.0281482472922856
화분	장치	2.0281482472922856
리넨	직물	2.9444389791664407
리넨	피륙	2.9444389791664407
위스키	샴페인	1.845826690498331
여아	자식	2.538973871058276
방갈로	오막살이	2.538973871058276
조류	암새	2.9444389791664407
일몰	초저녁	1.3350010667323402
이슬비	비	2.9444389791664407
대인	어린애_같은_사람	2.538973871058276
어른	어린애_같은_사람	2.538973871058276
목탄	탄	2.251291798606496
숯	탄	2.251291798606496
동체	가시	2.251291798606496
몸통	가시	2.251291798606496
로그	나무빔	1.55814461804655
스푼	컵	2.538973871058276
견고함	뻔뻔함	1.6916760106710724
단단함	뻔뻔함	1.6916760106710724
남자	장부	2.0281482472922856
뼈	목	1.6916760106710724
욕구좌절	성	2.538973871058276
강	바다	2.251291798606496
강	해	2.251291798606496
단체	사회	2.0281482472922856
클럽	사회	2.0281482472922856
회	사회	2.0281482472922856
반사상	영상물	2.9444389791664407
왕자	킹	1.845826690498331
눈	날	2.538973871058276
눈	일기	2.538973871058276
민중	일단	2.0281482472922856
민중	일행	2.0281482472922856
소년	동지	2.0281482472922856
선조	그라스	1.845826690498331
이맛전	눈	1.845826690498331
물질	방울	1.2396908869280152
재물	방울	1.2396908869280152
물질	다이아몬드	1.3350010667323402
재물	다이아몬드	1.3350010667323402
교통기관	버스	2.251291798606496
택시	고물_자동차	2.538973871058276
케이블	다리	1.845826690498331
케이블카	다리	1.845826690498331
노력	노고	2.9444389791664407
애씀	노고	2.9444389791664407
사실	통찰	2.0281482472922856
책임	운영	2.251291798606496
암	병	2.0281482472922856
암	질병	2.0281482472922856
단어	신문용지	1.6916760106710724
작곡가	필자	1.6916760106710724
연기자	가수	2.251291798606496
연기자	소리쟁이	2.251291798606496
피난처	오두막	2.9444389791664407
피신처	오두막	2.9444389791664407
화장실	취사장	2.538973871058276
오막살이	오두막	1.845826690498331
방	취사장	2.538973871058276
가치	느낌	2.251291798606496
가치	인상	2.251291798606496
지혜	이해력	2.251291798606496
무학	이해력	2.0281482472922856
부지	이해력	2.0281482472922856
행복감	운명	2.0281482472922856
행복감	운수	2.0281482472922856
행복감	팔자	2.0281482472922856
생각	윤곽	2.538973871058276
기분	강렬한_감정	2.538973871058276
행복감	태평	2.0281482472922856
행복감	평온	2.0281482472922856
행복감	평정	2.0281482472922856
절망	비참	2.251291798606496
논리	산수	1.55814461804655
논리학	산수	1.55814461804655
부인	신앙고백	2.251291798606496
줄거리	비난	1.845826690498331
줄거리	비평	1.845826690498331
적개심	적의	2.9444389791664407
적개심	혐오감	2.9444389791664407
히스테리	당황	1.6916760106710724
화학	지론	1.55814461804655
공판	평결	1.845826690498331
안락	안전	2.538973871058276
편안	안전	2.538973871058276
자신	자아	2.0281482472922856
시각	인지	2.538973871058276
시각	지각	2.538973871058276
시대	십_년간	2.538973871058276
전기	거짓말	1.3350010667323402
토의	논쟁	2.9444389791664407
토의	논전	2.9444389791664407
법체계	기호	2.0281482472922856
법체계	상징	2.0281482472922856
법체계	심벌	2.0281482472922856
위험	병	1.6916760106710724
사고	비극	2.251291798606496
사고	참화	2.251291798606496
사고	흉변	2.251291798606496
여행	여행	2.9444389791664407
활동	배변	2.0281482472922856
수다	뉴스	1.4403615823901663
잡담	뉴스	1.4403615823901663
아버지	하느님	2.251291798606496
행동	방침	2.9444389791664407
흥분	병	1.3350010667323402
흥분	질병	1.3350010667323402
항행	비행	2.9444389791664407
게임	액션	2.251291798606496
알갱이	바람	2.0281482472922856
입자	바람	2.0281482472922856
가족	나라	2.251291798606496
한집안	나라	2.251291798606496
성서	문헌	2.251291798606496
대인	보호자	2.251291798606496
어른	보호자	2.251291798606496
신문용지	자료	1.3350010667323402
신문용지	정보	1.3350010667323402
통신	티브이	1.1526795099383855
친사촌	큰아버지	2.251291798606496
남자	파트너	2.0281482472922856
소년	파트너	2.0281482472922856
청년	파트너	2.0281482472922856
총각	파트너	2.0281482472922856
구역	구석	2.9444389791664407
발라드	노래	2.9444389791664407
벽	장식품	2.251291798606496
단어	면	1.4403615823901663
단어	페이지	1.4403615823901663
탁아모	과학자	2.0281482472922856
정치인	의장	2.251291798606496
의장	시장	2.0281482472922856
편	에세이	2.251291798606496
사람	전사	2.538973871058276
인간	전사	2.538973871058276
인류	전사	2.538973871058276
조목	일기	2.251291798606496
항목	일기	2.251291798606496
조식	저녁	2.538973871058276
조식	저녁밥	2.538973871058276
패거리	퍼레이드	1.6916760106710724
현문	복도	2.251291798606496
선생	랍비	1.55814461804655
선생님	랍비	1.55814461804655
엉덩이	입술	2.251291798606496
히프	입술	2.251291798606496
편	조목	2.538973871058276
편	항목	2.538973871058276
방	감방	2.9444389791664407
팔다리	다리	2.9444389791664407
간	허파	2.251291798606496
교실	복도	1.3350010667323402
궤도차	승강타	1.6916760106710724
침대	정신과치료용침대	2.9444389791664407
의복	막	2.251291798606496
콩팥	틀	2.251291798606496
사과	소스	1.072636802264849
닭고기	스테이크용고기	1.845826690498331
궤도차	타이츠	1.4403615823901663
담배	지궐련	2.538973871058276
학자	대학교수	1.55814461804655
아기	여아	2.251291798606496
젖먹이	여아	2.251291798606496
관형	엽궐련	0.9295359586241756
유액	즙	2.538973871058276
박스	엽궐련	0.9985288301111273
플랫	호텔	2.0281482472922856
꽃받침	구과	2.251291798606496
말	들소	1.4403615823901663
구두목	노즐	2.251291798606496
뼈	치아	2.9444389791664407
뼈	팔꿈치	1.6916760106710724
베이컨	콩	1.4403615823901663
컵	단지	2.538973871058276
근거	사실	2.251291798606496
증거	사실	2.251291798606496
관직	출연계약	2.251291798606496
생일	해	1.845826690498331
암호	꼬투리	2.0281482472922856
암호	실마리	2.0281482472922856
암호	열쇠	2.0281482472922856
발생인	창조자	2.538973871058276
알갱이	탄소지	2.251291798606496
입자	탄소지	2.251291798606496
대주교	감독	2.9444389791664407
대주교	비숍	2.9444389791664407
편지	절	2.0281482472922856
페이지	절	1.1526795099383855
첨탑	채플	1.845826690498331
근조직	뼈	2.251291798606496
근육	혀	2.251291798606496
소년	사병	1.55814461804655
배	배	2.251291798606496
배	복부	2.251291798606496
남자	숙녀	2.0281482472922856
소년	숙녀	2.0281482472922856
청년	숙녀	2.0281482472922856
총각	숙녀	2.0281482472922856
침대	의자	2.0281482472922856
의복	커버	2.0281482472922856
포	단도	2.538973871058276
주석	쇠붙이	2.9444389791664407
젖병	용기	2.538973871058276
스튜용닭고기	칠면조고기	2.251291798606496
고기	빵	2.251291798606496
팔	뼈	1.4403615823901663
사과	레몬	2.251291798606496
임무	사업	2.9444389791664407
저녁	초기	2.538973871058276
저녁	초창기	2.538973871058276
정찬	수프	2.0281482472922856
새끼	황소자리태생	1.6916760106710724
눈	폭풍	2.0281482472922856
네일	핸드	2.251291798606496
장작받침쇠	목마	1.55814461804655
팔	목	2.0281482472922856
공	권투장갑	1.845826690498331
인플루엔자	흥분	1.072636802264849
사용료	품삯	1.6916760106710724
뻔뻔함	마음	1.4403615823901663
뻔뻔함	맘	1.4403615823901663
뻔뻔함	머리	1.4403615823901663
뻔뻔함	정신	1.4403615823901663
짐승	미물	1.6916760106710724
정찬	우유부단한_사람	1.2396908869280152
미스	처녀	2.9444389791664407
아가씨	처녀	2.9444389791664407
처녀	처녀	2.9444389791664407
자식	아들	2.538973871058276
자식	아들자식	2.538973871058276
알코올	포도주	2.9444389791664407
주정음료	포도주	2.9444389791664407
노즐	주둥이	2.251291798606496
찻길	궤도차	1.4403615823901663
나팔형입구	집	2.0281482472922856
박스	모자	1.55814461804655
믿음	느낌	2.251291798606496
믿음	인상	2.251291798606496
확신	느낌	2.251291798606496
확신	인상	2.251291798606496
선입관	느낌	1.55814461804655
선입관	인상	1.55814461804655
편견	느낌	1.55814461804655
편견	인상	1.55814461804655
주목	인식	1.845826690498331
주의	인식	1.845826690498331
성	기분	2.251291798606496
고상함	기품	2.9444389791664407
우아함	기품	2.9444389791664407
아름다움	수명	1.845826690498331
아름다움	연령	1.845826690498331
편	리포트	2.0281482472922856
지인	어머니	1.845826690498331
생활소	철	1.4403615823901663
케이블	제조장	1.55814461804655
케이블카	제조장	1.55814461804655
의정서	조건	2.0281482472922856
산수	리듬	1.2396908869280152
성공인	현존	1.3350010667323402
믿음	개화기	1.4403615823901663
믿음	절정	1.4403615823901663
믿음	절정기	1.4403615823901663
확신	개화기	1.4403615823901663
확신	절정	1.4403615823901663
확신	절정기	1.4403615823901663
성공인	골	1.3350010667323402
선택	성질	1.4403615823901663
선택	특질	1.4403615823901663
찬송가	정복	1.072636802264849
지구력	패	1.55814461804655
옥사	선택	0.8043728156701697
상태	소년	1.3350010667323402
개화기	지구력	1.4403615823901663
절정	지구력	1.4403615823901663
절정기	지구력	1.4403615823901663
곤경	하나	1.6916760106710724
곤경	합치	1.6916760106710724
박사	기분	1.1526795099383855
공제조합	집	1.1526795099383855
사업	여성	1.2396908869280152
